226,[心]//@红红小姐姐吖:共同战“疫”，万众一心！武汉加油，中国加油！[心]//@MorningGlory_肖战资源博:#肖战[超话]#共同战“疫”，万众一心！武汉加油，中国加油！[心]@北京电视台 共同战“疫”，吹响集结号角，@X玖少年团肖战DAYTOY 为 #武汉加油# ，万众一心，“战”斗力爆表，#坚决打赢疫情防控阻击战# 我们一定能赢！http://t.cn/A6PNO0r5 ???
227,[害羞]//@酸酸甜甜的微笑qwq:转发微博@央视新闻 #我的同乡英雄#【#医生说又用自己的汗洗了个澡#[泪]】他们是辽宁医疗队，力撑湖北，“辽”表心意！转起！让更多人认识他们！点击→ http://t.cn/A6hu1K3r为#我的同乡英雄#点赞！ ??
228,帅得可以！[NO][NO][NO]@庄安生Anson #安生的选择# ｜ 我们一起把“快乐”与“活力”穿上身 最近因为疫情的原因，都宅在家闭门不出，每天看着日出日落，感觉找到了生活的真谛，但是也会因为思绪太多收获了很多负能量。 都说年轻就应该动起来，不做肥宅。待到春暖花开，去见自己喜欢的人，去做自己喜欢的事，好好享受生活。 对生活最好的态度就是保持快乐和活力，对世界展示年轻的活力。这也就像@安踏体育  这次带来的#安踏可口可乐联名#合作的意义。 每次看到有可口可乐的联名款，都会毫不犹豫入手。 可口可乐标志性logo上身就是这条街最靓的崽，可口可乐的快乐和安踏的活力完美结合，是这个夏天正确的打开方式没错了。面料摸着相当有质感，包括一些细节也处理的非常好，款式和造型都让人眼前一亮。 年轻就该有态度，3月6日零点，调好闹钟，赶紧get我的同款和我一起#乐在“汽”中#吧！ 购买链接：http://t.cn/A67NVTVT 还要送个小福利，转发本条微博，3月22日抽取三位得到联名T哦～
229,//@刘一杭三三:我真是草你妈！你们干点人事吧！//@PourqoiVanilla: 是人干的事儿吗！//@回忆专用小马甲://@吃瓜群众CJ://@夏目家的小诗哥:上午那条又被删了 看到小猫尸体心都碎了 再转！！//@童童的彤彤:活埋了，这是人干的事儿吗//@环球宠物之旅:被挖@环球宠物之旅 #环球宠物新闻#【 奋战在一线的工作人员猫被活埋】因工作关系主人被隔离观察，目前没有发展被传染，主人和社区达成共识，啾咪暂时隔离在阳台，她已经安排朋友带走安置，可是谁知道这些人趁主人在隔离，以到他们家消毒为理由进入家门，然后活埋了这个无辜的小生命。 ??
230,转发微博@观察者网 【天津一百货大楼相继出现5例确诊病例！专家全程脱稿 揭开层层迷雾】日前，天津某百货大楼内部相继出现5例新冠肺炎确诊病例，从起初的3个病例来看，似乎找不到任何流行病学上的关联性。2月2日，在天津新馆肺炎防控工作新闻发布会上，疾控中心传染病预防控制室主任张颖对此进行详细分析，解开层层迷雾。更优秀的是，在发布会现场10多分钟的讲述过程中，张颖主任几乎全程脱稿，像讲破案故事一样，抽丝剥茧，讲给公众听。http://t.cn/A6PYG0rk
231,涂上牛屎练瑜伽可飞仙[doge][doge][doge]@观察者网 【印度官员：瑜伽可预防新冠病毒】当地时间3月1日，印度瑞诗凯诗瑜伽节开幕，印度北方邦首席部长上台致辞：“练习瑜伽可以让你预防高血压和冠状病毒，让你快乐又健康。” http://t.cn/A679iunU ??
232,e//@Hsiao_圆:#郑爽有你在身边# 让我们一起为爱筑起一道防线#爱不隔离# [给你小心心]@郑爽SZ //@Hsiao_圆: 【@Zeal_Soar郑爽轮博站 ——小坦壳】#郑爽有你在身边# 正能量偶像@郑爽SZ 郑爽用一首歌#有你在身边# 来表达对前行医护人员们的感激。因为有她们在，严寒的冬天变得温暖。[心]@郑爽SZ 【我们的 #爱不隔离#  只因有你在身边】你将安危置身度外，你用职责坚守平安，因为#有你在身边#，才有我们的幸福健康。让我们一起共筑爱的防线，致敬最美逆行者。@中国青年报 @酷我音乐 @共青团中央http://t.cn/A6hnM1c0 ??
233,真的是很正能量的一件事情@圈内教父 TFBOYS粉丝向湖北随州捐赠的23.2万只一次性医用口罩第一批物资已经到达医院，新型冠状病毒出现后粉丝纷纷捐赠符合医用标准的医疗用品用于抵抗疫情工作，找到物资快速对接医院，太优秀了[good] ??
234,#朱一龙盗墓笔记重启# [耶]#朱一龙吴邪# 朱一龙吴邪@朱一龙 -凉@朱一龙 #抗疫行动##手写加油接力#武汉加油，一起盼春来！ ??
235,#朱一龙在胡萝卜上刻字# ? #武汉人朱一龙为同胞加油# 朱一龙[武汉加油]@朱一龙@东方网娱乐 #朱一龙在胡萝卜上刻字#25日晚，#朱一龙[超话]# 分享了自己的晚餐，引起网友注意的还有他偷偷刻在胡萝卜上的“加油”二字，此前朱一龙也曾通过捐款、手写鼓励、录制视频声援等方式为抗疫加油，暖心龙认证[心] ????
236,气抖冷？@stage1st宅社区 起抖冷，宅男什么时候能站起来[白眼][白眼][白眼] ??
237,青春的时光[泪流满面][浩克]@央视新闻 #支援湖北医疗队开始撤离#【转发！#谢谢你为湖北拼过命#[心]】 ??
238,[喵喵]@蒙牛乳业 #勇战疫情中国要强##蒙牛集团追加捐赠6.6亿，向白衣天使致敬#[中国赞]疫情无情人有情，在中粮集团领导下，在已经捐赠8000万款物基础上，蒙牛集团31日宣布追加捐赠6.6亿产品，助力白衣天使！这是9天内蒙牛的第6次捐赠。蒙牛是全国第一家开展捐赠，并将产品最先送达武汉医院的乳企。中国加油！@微公益 ??
239,转发微博@汕头巴士社区 #STB观察##汕头身边事# 为配合第三届亚青会的筹备工作，提升城市形象，我市首个英文语音报站项目于今日起在南翔巴士第38路上进行测试。据了解，本次报站语音特邀中山大学国际翻译学院外国语言学及应用语言学专业的专业人员对线路站点、提示语进行翻译及录制，涵盖站点预报、到站提醒、安全及文明乘车提示等内容，并力求语句精简、规范、准确。语音内容收听见公众号：http://t.cn/A6zSWISa
240,转发微博@头条新闻 #午·分享#《武林外传》佟掌柜告诉你：为什么不要吃野味。#新型冠状病毒来源是野生动物# http://t.cn/A6vrOOfZ ??
241,转发微博@郑州热点事儿 歪果仁眼里的中国抗疫总动员[哈哈] http://t.cn/A67Q5OTd ???#武汉3月底有望新增病例基本清零# ???
242,//@冲浪男孩吴彦祖:转这条 再抽九十九个崽打钱 明晚开 正能量奥利给！ http://t.cn/A6zK625w@冲浪男孩吴彦祖 这段时间憋坏了吧？疫情结束，我请你去玩！转发微博并关注我就可以了3.18开一个宝贝打12000元旅游基金！@微博抽奖平台 ??
243,转发微博@央视新闻 【为他们转发！#致敬疫情前线医护人员#[心]】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！ ??
244,哥哥要休息好，风里雨里我们海浪都会等你的！@央广网 【抗疫合作！卡奥斯COSMOPlat为德国送去定制智慧测温消毒通道】相知无远近，万里尚为邻！得知德国人群聚集场所有高效防疫需求，卡奥斯COSMOPlat紧急定制了一批智慧测温消毒通道，并于3月20日海德堡举行的捐助仪式上捐给海德堡大学医院。该批物资预计4月份到达德国。 http://t.cn/A6zdX70W ??
245,转发微博@人民日报 【#中国疾控中心主任建议适当延长假期#】26日，记者会后被问到是否要延长假期，国家卫健委高级别专家组成员、中国疾控中心主任高福表示：鼓励把假期适当延长，我们在建议，但一定要看事态的发展。建议居家隔离，不要急急忙忙回来。#高福表示鼓励适当延长假期#  http://t.cn/A6Pccxes ??
246,转发微博@美少女推送馆 #意大利确诊新冠肺炎上升至323例##德国新冠肺炎增至18例#我发现， 自从日韩美意出现疫情后， 批评中国的声音几乎消失了。 因为大家都发现， 即使是日韩美欧这样的发达国家， 也未见得应对比中国好。 反而是中国踩过的坑， 他们都一个个踩下去。 早期对中国各种漫骂， 现在都迅速被打脸了？ ?评论里我会放收集的目前网上还可以买到口罩，消毒液，医用手套的连接! 需要的自取！有效的预防措施为：戴口罩，呆在家，少去公众场合，避免和外人接触，吃熟食，喝开水，勤洗手，少用公共厕所。最重要的是，保持冷静，保持理智，共度难关！???
247,有自己独立的空间太重要了，我要努力赚钱住好房子，然后学学做饭。新冠病毒使我明白了这些[doge] ?? 
248,记得很久以前看过《断舍离》这本书。这次回北京把很多不穿的鞋子都扔了（都是些实在是没办法在宠幸的鞋子）把很多自己不会再穿的衣服打包寄给妹妹 把很多不用 或者过期的东西全都扔了 把房间彻底大扫除了一遍 还把所有的衣服都翻出来 洗了一遍  在家隔离 也要给自己安排的满满的～ ?? 
249,河北加油！！愿平安???@人民日报 【#河北启动一级响应#】1月24日，记者从河北省政府了解到，根据《河北省突发公共卫生事件应急预案》，结合当前疫情防控形势，河北省政府决定，自24日起，启动河北省重大突发公共卫生事件一级响应。 ??
250,还是人吗写这个的这不是唯恐天下不乱吗//@n1navka:她是爱尔眼科员工，爱尔眼科官方称已经启动员工关爱计划，相信爱尔眼科会尽力做好的@传媒茶话会 经@爱尔眼科医院 武汉负责人周超（李文亮妻子付雪洁为其下属）核实，这封求助信非本人所写，发出时她本人也毫不知情，向外求助也不是她的真实意思表达。信中部分内容不实，付雪洁本人与父母现在并未感染隔离。同时，这封信由于透露了她本人真实电话，已经给她造成了巨大的困扰，很多电话打进。目前，付雪洁已将手机关机。周超希望通过传媒茶话会告知大家，请大家放心，付雪洁本人和孩子现在安好。也请各位不要再拨打这个电话，就是给付雪洁最大的鼓励。@人民日报 @新华网 @中央人民广播电台 @中国新闻周刊  @凤凰网 @湖北发布 @楚天都市报
251,[喵喵]//@CAPG_:转发微博@时代少年团-张真源 疫情来了，大家最近尽量不要出门，注意身体[耶] http://t.cn/A6PJJWTV ??
252,转发微博@雪色烟波里 #肖战捐赠医疗物资##肖战[超话]#抛开粉丝身份，以华科人的身份简单说几句。首先感谢肖战@X玖少年团肖战DAYTOY 对我们华科附属同济医院的援助。其次对于一些不友善的言论，来谈一下个人看法。作为校友我也参与过同学组织的物资捐赠，简单说点自己知道的。因为封城交通管制，从外地到武汉可以配送的只有顺丰绿色通道。而且物资还面临被管制扣押，无法到达医院的可能。从鱼龙混杂的市场上找厂家，选购合乎标准的医疗器材也是一大难关。可以说比起捐款，捐物资渠道是最困难的，但也是最实用的。我真的很佩服肖战，直接跟医院对接，在全球口罩跟呼吸机紧缺的情况下直接给医院捐献出这么多紧缺物资。帮助人的方法有很多种，他偏选择了最不讨巧却最实用的一种。呼吸机，救命的东西啊。真的替武汉人民感谢肖战！被打物资筹备时间差的黑酸嘲讽刷黑词条十几天里他什么也没辩驳过，只是努力传达正能量，唱抗疫宣传曲，为武汉加油。如果不是医护人员发布这些消息，我们可能永远都不知道他默默做了些什么吧。丹心何须言在口，低调做人，踏实做事。我真的钦佩他的品格，善良而又温暖的正能量艺人永远是我的榜样。肖战本人为医院捐赠紧缺的物资，肖战粉丝捐款284万，联手为武汉加油。我真不懂为什么要对我们这群心系疫情，努力做事的人有这么大恶意。嘲讽他炒作的我先替同济反黑，同济医院素来低调，不可能配合娱乐明星炒作，不要为了黑他而抹黑始终奔走在抗疫一线的医院（同济医院什么水平你自己查查）。最后上窜下跳说现在这个已经不需要物资的黑子我劝你做个人，我们老师今天还在说武汉内部医疗器材缺成什么样了，外部的还调配不过来。你们真的没资格替武汉说不需要。做人要有底线，别拿人命相关的事来造谣黑人。
253,转发微博@人民日报 【紧急扩散！#急寻18日K1366次4号车厢乘客#】山西省长治市卫生健康委员会提示：2020年1月18日由武昌发出抵达大同的K1366次列车4号车厢，发现1名由武汉疫区回乡人员高某（男性，26岁，武汉某大学学生，为长子县丹朱镇人），现已确诊为新型冠状病毒感染肺炎患者，该车厢乘客，需采取如下防护措施：1、同乘人员要第一时间向所在地卫生健康部门报告。2、同乘人员返家后，暂不要外出，居家封闭隔离观察。您或您的家人如有发热症状请就立即联系当地卫生健康部门。3、长治地区的同乘人员如有发热情形，请第一时间拨打长治市卫生健康委或县区卫体局24小时值班电话，我们会安排医护人员到您的住所亲自接您到就近医疗机构就诊。长治市卫生健康委24小时值班电话0355-2022501。县区卫体局24小时值班电话已在长治市卫生健康委官方网站公布。（人民日报记者田豆豆）
254,转发微博@胡锡进 武汉市的确欠对李文亮的一个道歉。武汉和湖北的主官们也欠对湖北和全国人民的一个郑重道歉。武汉市的主要官员为什么不在李文亮病重期间去慰问他，为什么不早一些推翻之前对他的态度？我们的一方政府和官员们做错了事情，向受了冤屈的人道个歉鞠个躬，难道就这么难吗？实事求是说，当初大家对新冠病毒的认识太少了，警方“训诫”李文亮也有在当时情况下履行他们职责的一面，不能把责任都推到警察的头上。除了科学认识问题，舆论中出现不同看法时包容度太低等都是原因。但不管怎么说，后来的事态很快证明了李文亮等医生当时的警告是对的，而且民间还有那么大的意见，在这个时候武汉市官方就应该坦然承认当初搞错了，迅速还李文亮等8人一个公道，这是人民政权应当有的态度。我们的国家是人民共和国，中国宪法开宗明义地规定，中华人民共和国的一切权利属于人民，以人民为中心是中国所有政治经济活动的出发点。然而一个国家的平民百姓对这个问题的认识可不都是宪法法律和政治宣示告诉他们的那个样子，他们是通过生活中桩桩件件的事情来认识国家与社会关系，体验政权与人民关系的。对李文亮的训诫书流到网上后，给了社会非常强烈的震撼。重要的是，这个人没有做错什么，他只是作为医生率先在专业的圈子里发出了对危险病毒的警示。当疫情从武汉到湖北再到全国大爆发时，所有人都看到了李文亮是对的，相信他受了委屈。武汉官方为何不能与人民群众的认识形成同步，一定要回避这个已经炸开的问题，与人民群众越走越远呢？事情已经发展得如此糟糕，全国人民有一些抱怨，但是大家依然坚定地跟着国家走，全力支持湖北和武汉。武汉的主官们怎么就不能在这个时候采取主动姿态，不仅还李文亮一个公道，而且主动解开让无数人感到难受的那个心结呢？他们作为官员的担当精神去了哪了？我们的社会充满大局观，大家都认同当前最重要的事情是抗疫，团结一心共同对抗凶恶的病毒比什么都重要，武汉和湖北的官员们即使有错误，历史还没有封笔，他们还有机会把接下来的战役打好，重新证明自己。然而作为那些官员自己就不应该高姿态主动反思说“我们错了”吗？如果在十几天之前，他们勇于担责那样做了，那么同样是抗击疫情，同样是面临诸多困难，很多人在心理上会好受得多，舆论从昨天到今天大概也就不会有那么多悲愤了。请各方的官员们好好尊重人民群众，坦诚面对人民群众。一旦工作出了差错就应该及时纠正，虚心接受人民群众的哪怕十分严厉的批评。人民群众是惹不得的，谁惹了人民群众，最终都会付出代价。
255,[黑线][抓狂]过来看看，真心不错，赞呀。[哆啦A梦吃惊]@屈臣氏中国 压抑了很久的心情，随着春天的阳光，一点一点的好了起来！[憧憬] 打起了精神的你，是不是想让复工后的自己#焕新出发，试不我待# ？[笑而不语] 即刻戳图逛屈臣氏云店，与idol一起GET你的焕新好物，足不出户也能获得专属美丽守候～ ??
256,会好的@努力努力再努力x@努力努力再努力x 为#抗疫行动#贡献自己的力量 会好的 都会好的 #2020好起来# http://t.cn/A6PDjToS ??
257,[话筒][微风]啊啊啊啊这样也行哦[怒骂]@央视新闻 #支援湖北医疗队开始撤离#【转发！#谢谢你为湖北拼过命#[心]】 ??
258,四十天就这？？@凤凰网 【#李文亮医生有关情况调查的通报公布# 】国家监委调查组发布《关于群众反映的涉及李文亮医生有关情况调查的通报》通报说，2020年2月7日，国家监委成立调查组，就群众反映的涉及李文亮医生的有关情况依法开展调查。现将调查情况通报如下：2019年12月，湖北省部分医院陆续收治了一些不明原因的肺炎病人。12月27日，湖北省中西医结合医院张继先医生向医院报告了其接诊3例不明原因肺炎患者情况。当天，武汉市疾控中心安排进行了流行病学调查和检测。12月29日，湖北省中西医结合医院又报告发现4例来自于华南海鲜市场的不明原因肺炎病例。武汉市卫健委组织专家团队进行调查，并于12月30日15时10分、18时50分在系统内下发《关于报送不明原因肺炎救治情况的紧急通知》等两份部门文件，要求做好不明原因肺炎救治工作，全面开展华南海鲜市场相关肺炎病例搜索和回顾性调查。该两份通知分别于当天15时22分和19时许被人上传到互联网上。2019年12月30日17时30分左右，李文亮医生收到同事发给他的信息，17时43分，李文亮医生在微信群中转发、发布“华南水果海鲜市场确诊了7例SARS”“在我们医院后湖院区急诊科隔离”等信息。18时42分，又在该群发布“最新消息是，冠状病毒感染确定了，正在进行病毒分型”“大家不要外传，让家人亲人注意防范”。按照武汉市关于不明原因肺炎疫情防控工作安排，武汉市公安机关依据传染病防治、治安管理等法律法规，以及市卫健委的情况通报，对在网上出现的转发、发布SARS等传染病信息情况进行了调查处置。2020年1月3日13时30分左右，武汉市公安局武昌分局中南路派出所与李文亮医生联系后，李文亮医生在同事陪同下来到该派出所。经谈话核实后，谈话人员现场制作了笔录并对李文亮医生制作了训诫书。调查通报详细公布了李文亮医生的发病、治疗、抢救以及抚恤、善后等情况。组织抢救的医生说，李文亮医生是我们的同事，又很年轻，我们不希望他走，只要有一点希望我们就不愿放弃，当时没有想其他任何因素，就是想救活他，所以抢救了很长时间。据为李文亮医生会诊的院外专家讲，从李文亮医生病案看，医院治疗比较规范，能够根据病情调整药物和措施。医院建议采取和实际采取的重要医疗措施，均征求了李文亮医生或其家属意见。调查组的工作建议是：由于中南路派出所出具训诫书不当，执法程序不规范，调查组已建议湖北省武汉市监察机关对此事进行监督纠正，督促公安机关撤销训诫书并追究有关人员责任，及时向社会公布处理结果。@央视新闻
259,转发微博@天猫发言人 受疫情影响，花农的花也遭遇困难。明天就是情人节了，但很多花都可能烂在地里，一年的辛苦白费了。所以发发有个提议，向花农们“云买花”！本条微博每转发10次，发发就向花农买1朵玫瑰，10万朵封顶，且不必寄送。当做发发粉丝们帮助花农们渡过难关的一点点心意！[心]记得参加#隔空比心大赛#呀[喵喵] ??
260,最不值钱的就是嘴@环球时报 【立马改口！特朗普转变防疫论调后，福克斯也紧跟着变了...】作为特朗普“最爱”的媒体，福克斯新闻在报道美国新冠疫情上总是紧跟总统的节奏，长期淡化病毒的威胁，并以各种“阴谋论”掩盖政府的抗疫不力。但当美国疫情日益严峻，特朗普祭出“国家紧急状态”、“美欧停航”等措施后，福克斯对疫情的论调也迅速转变。（微丢）  http://t.cn/A6zYzGGW
261,//@百香果红橙西米露:经认定的困难人员这个怎么认定呢？这时候能买得起机票回来的没有困难人员[微笑]@中国新闻网 【#湖北未参保入境确诊病例医疗费自付#】#关注新冠肺炎#17日晚，湖北省新型冠状病毒感染肺炎疫情防控指挥部发布最新通告。其中规定，所有境外来鄂人员一律纳入当地社区（村）疫情防控体系。确诊病例已参加基本医疗保险的，在基本医保、大病保险、医疗救助等按规定支付医疗费用后，个人负担部分财政给予补助。确诊病例中未参加基本医保的，医疗费用原则上由个人负担；经认定的困难人员，所发生的医疗费用，按照传染病防治法等法律法规的相关规定，给予医疗救助。
262,别的小朋友不知道 但我真的有很多?@凤凰卫视 【“伊斯兰国”拟用新冠病毒袭击巴格达】伊拉克官方情报数据显示，恐怖组织“伊斯兰国”打算利用新型冠状病毒，作为自杀式袭击巴格达的武器。（凤凰卫视侯赛因 巴格达报道） http://t.cn/A67NOPbA ??
263,[色]//@小奶狗变成小狼狗:[兔子][兔子][兔子]@央视新闻 【为他们转发！#致敬疫情前线医护人员#[心]】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！ ??
264,转发微博@木古哥哥 湖南邵阳发生一起家禽H5N1亚型高致病性禽流感疫情……2020年咱不闹了行不行，这是要干嘛呀[泪] #湖南禽流感# ??
265,？//@不知名的网友柚子:迷惑行为大赏//@NORA-二萌:不怕死。。行吧。。。。//@秋月Akiyo:哈利路亚就完事了嗷[二哈]//@23-neko:？？？//@你想要喝奶茶吗:疯了@环球网 【韩国首都市长疾呼“首尔若失守 全国将沦陷” 台下竟呛声“我不怕死”】首尔市政厅已经发布禁令，暂停市内所有集会，但有宗教团体违反禁令，在首尔市中心的光化门一带集会，拒绝戴口罩的参与者高喊“我不怕死”的口号，与在场的2200名警察对峙。（央视网）http://t.cn/A6hsnSpN #韩国将疫情预警上调至最高级别#
266,我安徽的，怕了怕了@A君Lesley #安徽确诊首例新型肺炎病例#安徽zf能不能有点反应啊   学学别的省 安徽离湖北实在太近了 ? ??
267,//@梦溪石鸭:嗯嗯，晚安@言情作者平林漠漠烟如织 河南下着雪，南阳我妈家的储藏室，被基层工作人员征用了，他们日夜守着，防止疫情扩散；郑州我家小区外，基层工作人员在帐篷里住着，进行值班。我们每个人都在努力，我们的政府也从上到下动员了起来，明明是武汉官员的锅，我的关注列表中那么多的人，被人一带节奏，就开始恨这个国家。你的爱和恨也未免太廉价了。
268,现在肺炎又赶上过年 ，人流动性更大，只能自身去防护了@央视新闻 【#武汉累计198例新型冠状病毒肺炎病例#】武汉市卫健委发布通报：1月19日22时至1月19日24时，死亡1例，无出院病例和新增病例。死者陈某，男，89岁，1月13日发病，1月18日因严重呼吸困难入院救治，1月19日23:39抢救无效死亡。患者有高血压、糖尿病、冠心病、频发室性早搏等基础疾病。截至1月19日24时，武汉市累计报告新型冠状病毒感染的肺炎病例198例，已治愈出院25例，死亡4例。目前仍在院治疗169例，其中重症35例、危重症9例，均在武汉市定点医疗机构接受隔离治疗。（总台央视记者王涵 李炜）
269,医护人员在前线怎么能是这样的待遇呢 zf能不能管一管 别让医者心寒呀[悲伤]@松昭不吃素 说一说情况吧 我们医院作为武汉市的专门发热定点医院 腾空了所有病人 只剩下发热病人 我们可以接受没有公交我们都来上班 可是医院在职工梯运肺炎病人的医疗垃圾把我们当什么？我们今天所有人没有公交愿意来上班我们就做好了冲在一线的准备  我已经吃了两天的泡面了 医院不管我们吃喝 外卖送不进来 icu和呼吸内科有防护服 急诊科和发热门诊有隔离衣 一般的科室连口罩都供应不上来  只有两层口罩给我们   n95口罩挨都没挨过 真的 没有一个人是容易的
270,转发微博@广西政法 【小调查】等疫情结束，大家最想做的一件事是什么? http://t.cn/A6PNgLZy ??
271,转发微博@人民日报 【速扩！#新型肺炎求助通道开启#】人民日报全媒体行动，征集新型冠状病毒肺炎求助者信息！如果你身边有确诊、疑似、密切接触者以及无法排除的发热者，请点击http://t.cn/A6PE3Spx 填写信息，我们将尽力提供帮助。守望相助，抗击疫情！#武汉加油#！ ??
272,?希望各界能积极配合起来 尤其是zf 我们有制度优势就用起来合着当桎梏使了@新京报我们视频 【#海外华人给武汉捐助物资# 航空公司减免运费帮助运输】1月23日，美国很多华人和留学生自发组织，给武汉捐献物资。捐赠者张先生称，自己在购物网站买合格的防护物资后寄送到指定仓库。有志愿者负责与航空公司接洽，将仓库内的医疗物资运回国内。参与者表示，希望大家都能出一份力，帮助缓解武汉情况。#抗击新型肺炎我们在行动# #聚焦新型肺炎# @微公益 @世面 http://t.cn/A6PUbDFj
273,//@LaSolaSola_索拉:扩！阿里真的有能力又有担当//@开水族馆的生物男:周知@NuclearEngineer 经过阿里的同学近乎不眠不休的开发，阿里巴巴防疫物资全球寻源平台正式上线了[拳头]，内有全部阿里集团直采防疫物资需求，支持中英双语，欢迎海内外商家报名响应，求转发扩散  http://t.cn/A6PHknBA ??
274,为什么要去看csc的电影…@八组兔区爆料 疑似唐人街探案三导演陈思诚在朋友圈鼓励大家去看电影，称大年初一带上口罩去看电影，欢笑可以战胜一切病魔。电影院是危险感染区，大家在当前疫情下还会选择戴口罩去看电影吗[思考] ??
275,hfhd//@异瞳神兽的注视:武汉加油//@苏苏唉:晨艺我们一起携手去抵抗，感恩每一个为战疫奋斗的人//@晨艺:#无名的你# 很荣幸自己也能献出一份微薄之力参与进来！一句句歌词汇成一首歌，一个个奋斗的日夜总会迎来抗疫的胜利！我从没畏惧过失败！向每一位奋斗在抗疫一线的你们致敬[鲜花]@高嘉朗JG 写下这首《无名的你》的初心，是希望能尽自己的微薄之力，向每一位坚守在抗疫一线的各行业工作者道一声感谢。你们是风雨中最美的逆行者，用善良的坚守，带给了我们无限希望。#无名的你#也谢谢每一位演唱志愿者朋友，是你们用满腔的爱带给了大家无限温暖。@陈意涵Estelle?@戴戴戴景耀 @费启鸣?@高瀚宇KD @李鑫一Rex @陆思恒Louis @X玖少年团-彭楚粤?@嘀嗒_强东玥?@苏诗丁-SU @晨艺?@吴季峰Feng_ @弦子Stringer @于小彤?@张远Bird @赵品霖Pearain @钟祺Tiffany 让我们一起用这首歌，献给那些无名的你[心]风雨过后，必定是晴天！@人民视频 http://t.cn/A67XK9SH
276,过年好呀！天爱姐姐@Crystal张天爱 #抗击新型肺炎我们在行动# #全民口罩行动#“罩”顾好自己，“罩”顾好家人，健康过年，平安过年?? http://t.cn/Ainsb5AA ??
277,寒假作业一篇作文有素材了[憧憬]@吴铭 #武汉15名医务人员感染新型冠状病毒# 老同学发来的照片。协和医院，骨科医生自愿出征，全力支援呼吸科。 ???
278,转发微博@第一财经日报 【上海医疗救治专家组组长：不能欺负听话的人 #一线岗位全部换上党员#，没有讨价还价！】在新型冠状病毒肺炎的治疗和防治过程中，医护人员承担了巨大的压力。1月29日上午，记者在华山医院见到了刚刚从有上海“小汤山”之称的市公卫中心回来的上海医疗救治专家组组长、华山医院感染科主任张文宏，他说，华山医院派驻党员医生去武汉增援及市公卫中心增援，是不打招呼的，一般直接派驻。同时，张文宏还称，“每星期进行一到两次隔离区查房，对新年到现在值班的医生进行换岗” ，这是今天他新做的两个决定。http://t.cn/A6P6Vh85
279,[互粉][太阳][馋嘴]感觉这个很靠谱的 [笑cry]@韩红爱心慈善基金会 #韩红爱心驰援武汉##抗击新型肺炎我们在行动# 0216项目实时进展[加油] ??
280,我也想知道TMD是谁嘴这么欠@正常人办不出这种事儿 #疫情过后你最想见的人# 骂的太解气了[doge] ??
281,[污]//@名字短了点:转发微博@人民日报 【速扩！#新型肺炎求助通道开启#】人民日报全媒体行动，征集新型冠状病毒肺炎求助者信息！如果你身边有确诊、疑似、密切接触者以及无法排除的发热者，请点击http://t.cn/A6PE3Spx 填写信息，我们将尽力提供帮助。守望相助，抗击疫情！#武汉加油#！ ??
282,转发微博@北京胡芦娃是混世大魔王 不相信事实比造谣更愚蠢！！！！总有这种傻逼跳出来问你干嘛造谣，你怎么不去捐款捐物资，我造你?个谣啊，大傻逼似的！还有b脸说怼别人，您除了键盘您做什么了？！你爹妈是电脑啊，生出你这么个垃圾键盘！！！！这个时候发一些东西是想让大家意识到疫情有多严重！要保护好自己和家人！怎么就成了国内乱了是我们想看到的？！说实话，我更想看到你死！艹你?！老子有朋友在武汉，你知道每天发消息说平安时都会红了眼眶吗！生怕哪天收不到信息！你知道你马勒戈壁！滚几把远点键盘，看你丫就不烦别人！！！不光武汉加油，咱们每个地方的朋友都要加油！！！能让?武汉封城?、北京所有?庙会?取消，贺岁电?影全部下?架、全国?戒备?百城空巷，疫?情一定?严重到?超乎想?象了。十七年前的非典不害怕，是因为还小，现在长大了，有了想保护的人了，请你们一定都要平安，除了生死，什么都是小事?#武汉加油# http://t.cn/ELT0hke
283,[怒][怒][怒][怒]@眼袋pippa 我真的能力有限，粉丝也不多，如果可以的话，帮忙转发或发给大V。这是义乌制作假口罩的小作坊地址，明天可能有700万流入市场，但没人管。 …………………………………………………………有两个比较多人介意的问题我又问了下爆料人，图更新在图6图7。一是关于700万的事，这个数字是造假作坊老板在吵架中自爆的，具体是700万个口罩还是700万元的单子，或者只是吹牛B吓唬人，我们不能确定，也确实无法核实，这只能靠有关部门查获后来公布，不要把太多额外的事情强加给我们这些帮助发声的人。我觉得这也并不是最重要的，哪怕是只有一千个一百个甚至一个假口罩那也是要管不是吗？二是很多义乌的朋友说不想背锅，说这只是在义乌的商户，不是本地人。爆料人说不确定是哪里人，没有看到身份证，但确实会说义乌话。但爆料人和很多身边正在为这件事奔波的正义人士很多都是义乌本地人。所以真的不要上升到地域，我觉很这也不重要，义乌人也别太介怀，我们都是在同一阵线的。另外，请不要再来骂我，虽然我知道转发一多这真的无法避免。我真的一点都不想要这种流量，电商人都明白这种流量再大也都没有任何转化的价值，我纯粹是出于对这次疫情的关注才会发出来，做一点普通人力所能及的事情而已，所以我也不会加热点话题，只希望能帮助，尽快解决问题。相关信息也有待确认核实，我会尽量客观，并及时跟进。也请理智讨论与传播，不让造假者逃脱，也不让好心人受伤。
